"payment_id","subscription_id","user_id","subscription_type","amount_cents","amount","payment_method","payment_time_raw","created_time_raw"
3676,2289,2480,"Student",99,"0.99","Wallet",NULL,"03:48.2"
4051,2290,5802,"Student",99,"0.99","Debit Card",NULL,"18:08.0"
3587,2291,10810,"Premium",199,"1.99","Debit Card",NULL,"51:33.3"
2282,2292,7790,"Premium",199,"1.99","Net Banking",NULL,"23:04.7"
3336,2293,10405,"Student",99,"0.99","Net Banking",NULL,"48:52.6"
2714,2294,1283,"Student",99,"0.99","Net Banking",NULL,"57:18.7"
3220,2295,1400,"Premium",199,"1.99","UPI",NULL,"39:00.7"
3732,2296,3633,"Student",99,"0.99","Net Banking",NULL,"01:07.5"
3006,2297,1471,"Student",99,"0.99","Wallet",NULL,"12:30.6"
2392,2298,3602,"Student",99,"0.99","Debit Card",NULL,"44:05.6"
2488,2299,6481,"Premium",199,"1.99","UPI",NULL,"26:25.9"
2520,2300,10682,"Premium",199,"1.99","Net Banking",NULL,"03:45.5"
3636,2302,4553,"Premium",199,"1.99","Credit Card",NULL,"18:42.3"
2394,2303,5522,"Premium",199,"1.99","UPI",NULL,"52:53.9"
3740,2304,6976,"Premium",199,"1.99","Wallet",NULL,"39:57.4"
3664,2305,1440,"Premium",199,"1.99","Credit Card",NULL,"14:40.8"
3064,2306,7683,"Premium",199,"1.99","UPI",NULL,"23:16.2"
3023,2308,7237,"Student",99,"0.99","Credit Card",NULL,"39:51.1"
2882,2309,5515,"Student",99,"0.99","Wallet",NULL,"35:54.7"
2821,2310,4871,"Family",299,"2.99","Wallet",NULL,"01:07.5"
2754,2311,989,"Premium",199,"1.99","UPI",NULL,"27:53.0"
3254,2312,384,"Premium",199,"1.99","Net Banking",NULL,"22:06.4"
3010,2313,4962,"Family",299,"2.99","Debit Card",NULL,"13:21.0"
4028,2315,2179,"Family",299,"2.99","Credit Card",NULL,"15:28.9"
2879,2316,3189,"Family",299,"2.99","Net Banking",NULL,"33:29.5"
3179,2317,10814,"Family",299,"2.99","Net Banking",NULL,"00:38.0"
3698,2318,6062,"Premium",199,"1.99","Net Banking",NULL,"01:51.2"
2652,2320,3029,"Student",99,"0.99","Debit Card",NULL,"59:37.8"
3878,2321,8610,"Student",99,"0.99","UPI",NULL,"47:00.0"
3018,2322,7349,"Family",299,"2.99","UPI",NULL,"14:55.2"
2269,2323,3055,"Premium",199,"1.99","Net Banking",NULL,"15:58.4"
2288,2324,4584,"Student",99,"0.99","Wallet",NULL,"38:48.5"
2857,2325,1738,"Student",99,"0.99","Credit Card",NULL,"16:06.5"
2817,2326,1360,"Family",299,"2.99","Debit Card",NULL,"36:10.3"
2290,2327,3732,"Student",99,"0.99","Debit Card",NULL,"41:18.4"
3103,2328,754,"Premium",199,"1.99","UPI",NULL,"58:56.8"
3532,2329,2793,"Student",99,"0.99","Debit Card",NULL,"11:31.9"
2153,2330,6741,"Student",99,"0.99","Wallet",NULL,"11:26.8"
3325,2331,4136,"Student",99,"0.99","Credit Card",NULL,"35:45.0"
3867,2332,1104,"Family",299,"2.99","UPI",NULL,"07:28.8"
2526,2333,7449,"Premium",199,"1.99","Debit Card",NULL,"23:05.5"
3826,2334,5928,"Family",299,"2.99","Credit Card",NULL,"30:45.5"
2349,2335,5307,"Student",99,"0.99","Debit Card",NULL,"13:43.2"
2843,2336,4041,"Student",99,"0.99","Debit Card",NULL,"13:42.4"
2712,2337,6031,"Student",99,"0.99","UPI",NULL,"22:42.3"
3263,2338,2203,"Family",299,"2.99","Net Banking",NULL,"43:25.7"
2150,2339,2876,"Student",99,"0.99","Wallet",NULL,"58:22.2"
2608,2340,4140,"Student",99,"0.99","UPI",NULL,"38:09.2"
2852,2341,5288,"Student",99,"0.99","Wallet",NULL,"19:53.4"
3711,2342,3434,"Student",99,"0.99","UPI",NULL,"39:58.7"
2757,2343,4296,"Premium",199,"1.99","Net Banking",NULL,"23:34.3"
3648,2344,5569,"Student",99,"0.99","Wallet",NULL,"52:59.4"
2332,2347,9845,"Premium",199,"1.99","Credit Card",NULL,"06:01.8"
2835,2348,7763,"Student",99,"0.99","Credit Card",NULL,"31:54.5"
3169,2349,10386,"Premium",199,"1.99","UPI",NULL,"54:20.5"
3773,2350,7081,"Premium",199,"1.99","Wallet",NULL,"26:09.5"
3607,2352,8481,"Premium",199,"1.99","Debit Card",NULL,"47:03.8"
2773,2353,9295,"Student",99,"0.99","Debit Card",NULL,"10:51.8"
3921,2354,3284,"Student",99,"0.99","UPI",NULL,"01:11.1"
2191,2355,7279,"Family",299,"2.99","Credit Card",NULL,"22:32.0"
2890,2356,8164,"Premium",199,"1.99","Credit Card",NULL,"13:07.0"
2919,2357,6722,"Student",99,"0.99","Credit Card",NULL,"08:43.3"
3045,2358,3428,"Student",99,"0.99","UPI",NULL,"21:26.7"
3184,2359,6207,"Family",299,"2.99","Wallet",NULL,"07:08.8"
3295,2360,268,"Student",99,"0.99","Net Banking",NULL,"04:39.3"
4080,2361,1189,"Student",99,"0.99","Net Banking",NULL,"02:11.9"
2338,2362,7689,"Family",299,"2.99","Credit Card",NULL,"52:21.7"
2889,2363,1673,"Student",99,"0.99","Wallet",NULL,"38:50.5"
3893,2364,9638,"Student",99,"0.99","Wallet",NULL,"19:35.7"
3416,2365,2994,"Premium",199,"1.99","Credit Card",NULL,"36:30.1"
2927,2366,4732,"Student",99,"0.99","Credit Card",NULL,"23:31.4"
2995,2367,5039,"Student",99,"0.99","Credit Card",NULL,"47:52.4"
2894,2368,7388,"Student",99,"0.99","UPI",NULL,"58:01.0"
2981,2369,37,"Family",299,"2.99","UPI",NULL,"05:32.9"
3687,2370,654,"Student",99,"0.99","UPI",NULL,"13:36.1"
2925,2371,2532,"Premium",199,"1.99","Net Banking",NULL,"21:26.2"
2486,2372,1035,"Family",299,"2.99","Wallet",NULL,"50:10.8"
2924,2373,5692,"Student",99,"0.99","Credit Card",NULL,"54:52.1"
3043,2374,2456,"Premium",199,"1.99","UPI",NULL,"42:15.7"
2540,2375,6940,"Student",99,"0.99","Debit Card",NULL,"25:37.2"
3689,2376,6649,"Family",299,"2.99","Net Banking",NULL,"45:00.3"
2709,2377,8966,"Student",99,"0.99","Wallet",NULL,"00:50.7"
3984,2378,9678,"Premium",199,"1.99","Wallet",NULL,"25:38.1"
2822,2379,7899,"Student",99,"0.99","Credit Card",NULL,"54:25.9"
4002,2380,9983,"Student",99,"0.99","Debit Card",NULL,"02:42.7"
2826,2381,6843,"Student",99,"0.99","Net Banking",NULL,"49:00.6"
3763,2382,2569,"Student",99,"0.99","Debit Card",NULL,"22:09.0"
4026,2383,10543,"Premium",199,"1.99","Wallet",NULL,"37:06.2"
2934,2384,9098,"Premium",199,"1.99","Net Banking",NULL,"33:16.5"
2595,2385,8282,"Student",99,"0.99","Debit Card",NULL,"03:02.0"
2356,2386,7716,"Family",299,"2.99","Wallet",NULL,"05:05.8"
3070,2387,5535,"Premium",199,"1.99","Credit Card",NULL,"49:08.3"
2448,2388,4013,"Student",99,"0.99","UPI",NULL,"49:29.7"
3574,2390,3340,"Student",99,"0.99","Wallet",NULL,"16:39.7"
2393,2391,7786,"Student",99,"0.99","UPI",NULL,"17:54.6"
3346,2392,2396,"Student",99,"0.99","Wallet",NULL,"36:28.5"
2577,2393,5509,"Student",99,"0.99","Debit Card",NULL,"35:05.5"
2239,2394,133,"Premium",199,"1.99","Wallet",NULL,"38:23.3"
3543,2395,4168,"Student",99,"0.99","Debit Card",NULL,"50:39.0"
3514,2396,5090,"Premium",199,"1.99","Debit Card",NULL,"06:25.7"
3091,2398,6960,"Student",99,"0.99","Wallet",NULL,"25:19.6"
3438,2399,6118,"Family",299,"2.99","Net Banking",NULL,"06:28.9"
2528,2400,1747,"Family",299,"2.99","Wallet",NULL,"10:21.5"
3047,2401,5448,"Student",99,"0.99","Wallet",NULL,"21:49.9"
2391,2402,4646,"Student",99,"0.99","Credit Card",NULL,"26:54.0"
2101,2403,10785,"Family",299,"2.99","Wallet",NULL,"55:00.7"
3940,2404,6664,"Student",99,"0.99","Wallet",NULL,"10:17.9"
3253,2405,7021,"Family",299,"2.99","UPI",NULL,"58:08.6"
2419,2406,10729,"Student",99,"0.99","UPI",NULL,"00:37.1"
3324,2407,715,"Student",99,"0.99","Wallet",NULL,"25:03.5"
3907,2408,2948,"Student",99,"0.99","UPI",NULL,"46:21.0"
2828,2410,1034,"Family",299,"2.99","Wallet",NULL,"42:16.8"
3798,2411,3130,"Student",99,"0.99","Debit Card",NULL,"37:16.8"
3225,2412,9088,"Premium",199,"1.99","Wallet",NULL,"21:46.0"
3162,2413,3926,"Student",99,"0.99","Credit Card",NULL,"34:35.8"
3247,2414,9985,"Family",299,"2.99","UPI",NULL,"31:56.7"
2352,2416,7520,"Family",299,"2.99","Wallet",NULL,"23:27.6"
3347,2417,4848,"Student",99,"0.99","Debit Card",NULL,"38:09.7"
3995,2419,6676,"Family",299,"2.99","UPI",NULL,"18:17.7"
2751,2420,10828,"Premium",199,"1.99","Debit Card",NULL,"34:47.3"
2555,2421,4637,"Student",99,"0.99","Debit Card",NULL,"33:47.3"
3494,2422,9918,"Premium",199,"1.99","Net Banking",NULL,"58:36.5"
2301,2423,9052,"Family",299,"2.99","Wallet",NULL,"47:04.1"
3161,2424,796,"Student",99,"0.99","Wallet",NULL,"46:01.3"
3713,2425,2849,"Family",299,"2.99","Wallet",NULL,"42:17.9"
3898,2426,7564,"Family",299,"2.99","UPI",NULL,"12:37.9"
3877,2428,168,"Family",299,"2.99","Debit Card",NULL,"25:19.3"
3385,2430,732,"Student",99,"0.99","Net Banking",NULL,"02:27.2"
2306,2431,3192,"Family",299,"2.99","Credit Card",NULL,"03:06.0"
3443,2432,9588,"Family",299,"2.99","UPI",NULL,"09:17.7"
2315,2433,9687,"Family",299,"2.99","Net Banking",NULL,"42:06.4"
2613,2434,6000,"Family",299,"2.99","Debit Card",NULL,"27:03.9"
4099,2435,4103,"Premium",199,"1.99","Debit Card",NULL,"16:38.9"
2487,2436,541,"Premium",199,"1.99","Credit Card",NULL,"58:46.6"
3306,2438,2493,"Family",299,"2.99","Debit Card",NULL,"23:47.8"
3499,2439,1407,"Student",99,"0.99","Debit Card",NULL,"43:10.0"
3110,2440,1453,"Student",99,"0.99","Net Banking",NULL,"27:57.0"
2225,2441,1118,"Student",99,"0.99","Wallet",NULL,"30:52.0"
3805,2442,6875,"Student",99,"0.99","Wallet",NULL,"24:27.3"
2878,2443,258,"Student",99,"0.99","Credit Card",NULL,"12:31.4"
2940,2444,2441,"Student",99,"0.99","Wallet",NULL,"51:17.8"
3441,2445,409,"Student",99,"0.99","Credit Card",NULL,"59:05.5"
3104,2446,4612,"Student",99,"0.99","Wallet",NULL,"30:23.1"
3256,2447,10245,"Student",99,"0.99","Debit Card",NULL,"17:45.7"
3181,2448,6763,"Student",99,"0.99","Net Banking",NULL,"55:39.6"
3147,2451,3903,"Student",99,"0.99","Net Banking",NULL,"49:09.5"
2544,2452,2210,"Family",299,"2.99","Net Banking",NULL,"39:47.2"
3598,2453,3835,"Family",299,"2.99","Credit Card",NULL,"41:16.0"
2552,2454,5092,"Student",99,"0.99","Debit Card",NULL,"37:56.4"
3949,2455,14,"Premium",199,"1.99","Credit Card",NULL,"16:00.6"
3252,2457,3503,"Family",299,"2.99","Wallet",NULL,"34:07.0"
3975,2458,5862,"Student",99,"0.99","Credit Card",NULL,"40:57.0"
3606,2459,2922,"Student",99,"0.99","Debit Card",NULL,"34:58.1"
3127,2461,6975,"Student",99,"0.99","Wallet",NULL,"26:09.8"
4052,2462,8969,"Premium",199,"1.99","Net Banking",NULL,"16:11.1"
3186,2463,8903,"Family",299,"2.99","Credit Card",NULL,"14:13.7"
2875,2464,6732,"Family",299,"2.99","Debit Card",NULL,"21:10.0"
3375,2465,6318,"Student",99,"0.99","Debit Card",NULL,"07:10.4"
4021,2466,4963,"Family",299,"2.99","Debit Card",NULL,"26:47.0"
4058,2467,1456,"Premium",199,"1.99","Wallet",NULL,"53:41.7"
2509,2469,5636,"Student",99,"0.99","Wallet",NULL,"51:03.1"
3827,2470,6587,"Premium",199,"1.99","Wallet",NULL,"32:48.6"
3650,2471,5918,"Family",299,"2.99","Wallet",NULL,"35:47.4"
3692,2472,4046,"Premium",199,"1.99","Credit Card",NULL,"58:14.4"
2444,2473,1816,"Premium",199,"1.99","Wallet",NULL,"39:38.5"
3639,2474,1476,"Premium",199,"1.99","Credit Card",NULL,"49:46.4"
3270,2475,3097,"Family",299,"2.99","Net Banking",NULL,"13:24.8"
3274,2477,4166,"Family",299,"2.99","UPI",NULL,"54:52.6"
3657,2478,4114,"Student",99,"0.99","Wallet",NULL,"22:08.8"
3750,2479,1149,"Premium",199,"1.99","Debit Card",NULL,"56:18.7"
3735,2481,1097,"Student",99,"0.99","Wallet",NULL,"52:02.4"
2850,2483,2446,"Student",99,"0.99","UPI",NULL,"34:35.2"
3749,2484,9510,"Family",299,"2.99","Debit Card",NULL,"29:26.5"
2833,2485,4845,"Premium",199,"1.99","UPI",NULL,"07:47.6"
3800,2486,9869,"Student",99,"0.99","Wallet",NULL,"41:26.6"
3527,2487,9471,"Student",99,"0.99","Net Banking",NULL,"52:48.8"
2915,2488,4482,"Student",99,"0.99","Debit Card",NULL,"36:11.9"
2675,2489,2051,"Student",99,"0.99","UPI",NULL,"27:58.3"
3813,2490,5086,"Student",99,"0.99","Net Banking",NULL,"19:32.7"
3397,2491,2485,"Family",299,"2.99","Credit Card",NULL,"54:58.8"
2862,2492,7351,"Student",99,"0.99","Wallet",NULL,"12:55.3"
2479,2493,1021,"Student",99,"0.99","Debit Card",NULL,"44:12.2"
3264,2494,9503,"Student",99,"0.99","Wallet",NULL,"57:54.6"
3627,2495,10463,"Student",99,"0.99","Wallet",NULL,"49:33.6"
3331,2496,5355,"Premium",199,"1.99","UPI",NULL,"31:04.5"
4089,2497,2434,"Premium",199,"1.99","UPI",NULL,"24:26.7"
2198,2498,9288,"Student",99,"0.99","Credit Card",NULL,"45:49.2"
3837,2499,10772,"Student",99,"0.99","Debit Card",NULL,"21:48.5"
3054,2500,10661,"Student",99,"0.99","Net Banking",NULL,"31:39.5"
2502,2501,3853,"Student",99,"0.99","Credit Card",NULL,"38:11.1"
2662,2502,5967,"Student",99,"0.99","Credit Card",NULL,"49:13.6"
3500,2503,1368,"Family",299,"2.99","Credit Card",NULL,"02:51.9"
4087,2504,3700,"Student",99,"0.99","Debit Card",NULL,"29:01.8"
3376,2505,7014,"Student",99,"0.99","Wallet",NULL,"10:20.9"
3538,2506,4915,"Family",299,"2.99","UPI",NULL,"55:36.8"
2848,2507,1359,"Premium",199,"1.99","Credit Card",NULL,"42:58.4"
3102,2508,1358,"Family",299,"2.99","Credit Card",NULL,"25:29.4"
3418,2509,2312,"Family",299,"2.99","Wallet",NULL,"54:08.1"
2659,2510,5941,"Student",99,"0.99","Wallet",NULL,"50:37.6"
3625,2511,516,"Premium",199,"1.99","UPI",NULL,"16:31.9"
3671,2512,393,"Family",299,"2.99","UPI",NULL,"54:53.5"
3024,2514,3014,"Premium",199,"1.99","Debit Card",NULL,"15:32.1"
2883,2517,7634,"Family",299,"2.99","Debit Card",NULL,"46:21.6"
2473,2518,3405,"Student",99,"0.99","UPI",NULL,"28:15.8"
3925,2519,4858,"Family",299,"2.99","Credit Card",NULL,"05:08.5"
4067,2520,7591,"Family",299,"2.99","Wallet",NULL,"23:42.4"
2660,2521,1128,"Family",299,"2.99","Credit Card",NULL,"37:21.5"
2808,2522,6261,"Student",99,"0.99","Credit Card",NULL,"24:55.5"
2213,2523,4959,"Student",99,"0.99","Net Banking",NULL,"46:06.1"
3249,2524,2106,"Family",299,"2.99","UPI",NULL,"48:50.8"
2623,2525,2105,"Premium",199,"1.99","Wallet",NULL,"51:48.3"
3700,2526,197,"Premium",199,"1.99","Debit Card",NULL,"22:49.7"
2700,2528,4843,"Student",99,"0.99","Debit Card",NULL,"19:08.6"
3205,2529,9252,"Family",299,"2.99","UPI",NULL,"12:31.0"
2510,2530,2590,"Premium",199,"1.99","Credit Card",NULL,"00:46.8"
3021,2531,10360,"Premium",199,"1.99","Net Banking",NULL,"23:18.8"
4081,2532,3526,"Premium",199,"1.99","UPI",NULL,"49:12.0"
3401,2533,5781,"Family",299,"2.99","Net Banking",NULL,"02:39.0"
2217,2534,1916,"Family",299,"2.99","Net Banking",NULL,"14:12.1"
2775,2535,194,"Student",99,"0.99","Net Banking",NULL,"03:21.9"
2543,2536,3685,"Student",99,"0.99","Wallet",NULL,"45:11.3"
3122,2538,245,"Family",299,"2.99","Credit Card",NULL,"51:26.4"
2118,2539,246,"Student",99,"0.99","Credit Card",NULL,"34:59.5"
3268,2540,6432,"Family",299,"2.99","Net Banking",NULL,"02:29.5"
3182,2541,731,"Student",99,"0.99","Wallet",NULL,"40:59.3"
3280,2542,10566,"Student",99,"0.99","UPI",NULL,"18:54.2"
3061,2543,5853,"Student",99,"0.99","Debit Card",NULL,"24:11.8"
3624,2545,8788,"Premium",199,"1.99","UPI",NULL,"34:50.3"
2424,2546,5435,"Student",99,"0.99","Wallet",NULL,"41:09.5"
3275,2547,1697,"Family",299,"2.99","Net Banking",NULL,"36:57.0"
2584,2549,10359,"Premium",199,"1.99","Wallet",NULL,"11:13.4"
2639,2550,3713,"Family",299,"2.99","UPI",NULL,"59:04.1"
2389,2551,6861,"Family",299,"2.99","Debit Card",NULL,"21:00.8"
2117,2552,6166,"Student",99,"0.99","Net Banking",NULL,"15:31.0"
2863,2553,786,"Student",99,"0.99","UPI",NULL,"17:28.6"
4062,2554,2231,"Premium",199,"1.99","Credit Card",NULL,"32:17.5"
4060,2555,4491,"Premium",199,"1.99","Wallet",NULL,"06:22.1"
3588,2557,9839,"Student",99,"0.99","Net Banking",NULL,"58:58.6"
2626,2558,7290,"Student",99,"0.99","UPI",NULL,"05:52.4"
2806,2559,10619,"Family",299,"2.99","Debit Card",NULL,"30:40.6"
2900,2561,4520,"Family",299,"2.99","UPI",NULL,"14:17.5"
3483,2562,6942,"Premium",199,"1.99","Debit Card",NULL,"12:15.9"
2634,2563,4975,"Student",99,"0.99","UPI",NULL,"21:25.0"
2466,2564,5993,"Student",99,"0.99","Credit Card",NULL,"03:41.3"
2327,2565,2429,"Premium",199,"1.99","UPI",NULL,"41:55.2"
4001,2566,6842,"Premium",199,"1.99","Credit Card",NULL,"20:28.9"
3573,2567,746,"Premium",199,"1.99","UPI",NULL,"02:24.0"
3073,2568,4389,"Student",99,"0.99","UPI",NULL,"32:36.9"
2169,2569,2227,"Family",299,"2.99","UPI",NULL,"26:22.3"
3961,2570,6408,"Student",99,"0.99","Debit Card",NULL,"38:54.1"
2205,2572,10653,"Student",99,"0.99","UPI",NULL,"54:21.8"
2955,2573,1703,"Student",99,"0.99","Net Banking",NULL,"26:13.3"
4029,2574,9438,"Family",299,"2.99","Debit Card",NULL,"48:52.2"
3604,2575,8076,"Student",99,"0.99","UPI",NULL,"59:46.6"
2259,2576,4581,"Student",99,"0.99","Wallet",NULL,"58:27.8"
3214,2577,4857,"Family",299,"2.99","Wallet",NULL,"40:39.7"
3591,2578,7153,"Premium",199,"1.99","Credit Card",NULL,"28:29.4"
3608,2579,5887,"Student",99,"0.99","UPI",NULL,"29:40.5"
2476,2581,3000,"Family",299,"2.99","Debit Card",NULL,"52:38.5"
3511,2582,4181,"Student",99,"0.99","UPI",NULL,"47:27.6"
2988,2584,2233,"Family",299,"2.99","Debit Card",NULL,"58:10.4"
3160,2585,2077,"Family",299,"2.99","Debit Card",NULL,"06:36.1"
2435,2586,396,"Premium",199,"1.99","Debit Card",NULL,"12:42.2"
2189,2587,4907,"Student",99,"0.99","Debit Card",NULL,"29:06.4"
2494,2588,519,"Family",299,"2.99","UPI",NULL,"04:27.4"
3236,2589,1348,"Student",99,"0.99","Net Banking",NULL,"32:34.5"
3622,2590,7502,"Student",99,"0.99","UPI",NULL,"42:30.0"
2620,2591,1683,"Student",99,"0.99","Wallet",NULL,"15:00.5"
3646,2592,1862,"Student",99,"0.99","Credit Card",NULL,"38:40.2"
3183,2593,2925,"Student",99,"0.99","Net Banking",NULL,"58:50.9"
3413,2594,302,"Student",99,"0.99","UPI",NULL,"29:54.7"
3637,2595,2458,"Student",99,"0.99","Debit Card",NULL,"43:41.0"
3266,2596,1691,"Student",99,"0.99","UPI",NULL,"37:47.7"
3285,2597,5489,"Family",299,"2.99","Wallet",NULL,"37:44.8"
2881,2598,1924,"Student",99,"0.99","UPI",NULL,"08:33.2"
3410,2599,9649,"Premium",199,"1.99","UPI",NULL,"56:58.3"
3728,2600,4901,"Premium",199,"1.99","Wallet",NULL,"22:50.7"
2592,2601,2594,"Student",99,"0.99","UPI",NULL,"56:09.8"
2398,2602,5258,"Family",299,"2.99","UPI",NULL,"59:34.2"
2945,2603,2344,"Family",299,"2.99","Debit Card",NULL,"10:21.8"
2216,2604,2852,"Premium",199,"1.99","Wallet",NULL,"48:59.8"
2959,2606,1787,"Student",99,"0.99","UPI",NULL,"50:23.0"
2708,2607,6617,"Student",99,"0.99","Debit Card",NULL,"27:26.1"
2146,2608,8462,"Family",299,"2.99","Wallet",NULL,"52:45.4"
3419,2609,10082,"Family",299,"2.99","Net Banking",NULL,"27:32.1"
3619,2610,4946,"Student",99,"0.99","Wallet",NULL,"16:41.3"
2824,2611,4157,"Family",299,"2.99","Wallet",NULL,"32:36.3"
2952,2612,2426,"Premium",199,"1.99","Net Banking",NULL,"24:06.2"
3399,2613,944,"Family",299,"2.99","Net Banking",NULL,"39:22.8"
2800,2614,7841,"Student",99,"0.99","Debit Card",NULL,"10:32.6"
2293,2615,5672,"Student",99,"0.99","Credit Card",NULL,"10:08.3"
3501,2616,3172,"Student",99,"0.99","Net Banking",NULL,"16:45.9"
3528,2617,1902,"Student",99,"0.99","UPI",NULL,"50:44.3"
2783,2618,8566,"Student",99,"0.99","Net Banking",NULL,"44:13.5"
3465,2619,5617,"Premium",199,"1.99","Debit Card",NULL,"41:34.2"
2661,2620,2197,"Student",99,"0.99","Debit Card",NULL,"55:20.7"
2727,2621,7004,"Student",99,"0.99","Credit Card",NULL,"22:42.6"
2861,2622,3465,"Student",99,"0.99","UPI",NULL,"10:10.2"
4073,2623,4741,"Student",99,"0.99","Credit Card",NULL,"57:13.6"
2107,2624,5369,"Student",99,"0.99","Credit Card",NULL,"41:49.9"
2869,2625,5994,"Student",99,"0.99","Net Banking",NULL,"30:37.9"
2605,2626,5430,"Premium",199,"1.99","Debit Card",NULL,"37:41.8"
2537,2627,3984,"Student",99,"0.99","Debit Card",NULL,"37:53.4"
3112,2628,6623,"Family",299,"2.99","Debit Card",NULL,"24:52.0"
4045,2629,5295,"Student",99,"0.99","Credit Card",NULL,"50:15.2"
3525,2630,9247,"Premium",199,"1.99","UPI",NULL,"18:05.6"
3823,2631,5495,"Family",299,"2.99","Credit Card",NULL,"37:11.9"
4070,2632,4133,"Student",99,"0.99","Debit Card",NULL,"43:11.5"
3886,2633,4273,"Premium",199,"1.99","Debit Card",NULL,"08:36.7"
3455,2634,9316,"Premium",199,"1.99","Credit Card",NULL,"04:32.7"
2938,2635,3658,"Premium",199,"1.99","Debit Card",NULL,"53:02.9"
3733,2636,4468,"Student",99,"0.99","Credit Card",NULL,"35:58.2"
3446,2637,33,"Student",99,"0.99","Net Banking",NULL,"24:54.2"
3433,2638,6578,"Premium",199,"1.99","Credit Card",NULL,"52:49.7"
2215,2639,3307,"Student",99,"0.99","Net Banking",NULL,"07:46.5"
3880,2640,8413,"Student",99,"0.99","UPI",NULL,"50:58.6"
2319,2641,9093,"Premium",199,"1.99","Wallet",NULL,"28:17.3"
2427,2642,4947,"Student",99,"0.99","Net Banking",NULL,"30:00.8"
2203,2643,3040,"Student",99,"0.99","Net Banking",NULL,"14:32.6"
2790,2644,9191,"Family",299,"2.99","Wallet",NULL,"23:49.5"
3844,2646,3411,"Student",99,"0.99","UPI",NULL,"59:53.2"
3008,2647,1048,"Student",99,"0.99","UPI",NULL,"08:10.1"
2591,2648,6726,"Family",299,"2.99","Wallet",NULL,"01:55.4"
3487,2649,9298,"Student",99,"0.99","Net Banking",NULL,"27:13.0"
2718,2651,6707,"Student",99,"0.99","Wallet",NULL,"14:37.3"
2307,2653,10457,"Student",99,"0.99","Credit Card",NULL,"59:59.5"
3917,2654,8055,"Family",299,"2.99","Debit Card",NULL,"43:42.9"
2147,2655,9982,"Family",299,"2.99","Net Banking",NULL,"24:59.9"
2916,2656,994,"Student",99,"0.99","Credit Card",NULL,"55:05.2"
2245,2658,3028,"Student",99,"0.99","Net Banking",NULL,"54:33.8"
4027,2659,6067,"Student",99,"0.99","UPI",NULL,"29:45.9"
2986,2660,633,"Premium",199,"1.99","Wallet",NULL,"44:18.3"
2710,2661,9055,"Premium",199,"1.99","UPI",NULL,"43:10.5"
2387,2662,7272,"Student",99,"0.99","Credit Card",NULL,"40:16.1"
3480,2663,3416,"Premium",199,"1.99","Wallet",NULL,"31:44.1"
3305,2664,1668,"Student",99,"0.99","UPI",NULL,"11:03.4"
3092,2665,1996,"Premium",199,"1.99","Net Banking",NULL,"10:42.1"
3565,2666,8998,"Family",299,"2.99","Debit Card",NULL,"21:13.8"
2406,2667,7810,"Student",99,"0.99","Wallet",NULL,"43:27.8"
3787,2668,9780,"Premium",199,"1.99","UPI",NULL,"18:43.2"
2804,2669,5693,"Student",99,"0.99","Credit Card",NULL,"30:07.8"
2516,2670,9370,"Premium",199,"1.99","UPI",NULL,"45:24.6"
2309,2671,2112,"Student",99,"0.99","Credit Card",NULL,"15:16.6"
3398,2673,4016,"Family",299,"2.99","Net Banking",NULL,"36:37.7"
2907,2674,6936,"Family",299,"2.99","Debit Card",NULL,"28:18.2"
2810,2675,4467,"Student",99,"0.99","Wallet",NULL,"18:39.7"
2459,2676,8696,"Premium",199,"1.99","Debit Card",NULL,"07:02.4"
3009,2677,234,"Student",99,"0.99","UPI",NULL,"09:21.0"
3577,2678,2313,"Student",99,"0.99","Wallet",NULL,"27:22.3"
2630,2679,7229,"Family",299,"2.99","Credit Card",NULL,"49:59.6"
3836,2680,3902,"Premium",199,"1.99","Credit Card",NULL,"38:18.3"
3722,2681,3051,"Family",299,"2.99","Wallet",NULL,"49:21.5"
