"subscription_id","user_id","subscription_type","start_date","end_date","is_active","is_churned","tenure_days","tenure_bucket"
2094,396,"Premium","2024-06-30","2025-06-30",False,True,365,"181-365 days"
2095,4793,"Premium","2023-04-23","2023-10-20",False,True,180,"91-180 days"
2096,4825,"Premium","2024-12-04","2025-12-04",False,True,365,"181-365 days"
2097,1553,"Premium","2025-03-19","2026-03-19",True,False,307,"181-365 days"
2098,6426,"Family","2024-07-31","2024-10-29",False,True,90,"31-90 days"
2099,1043,"Student","2023-03-22","2024-03-21",False,True,365,"181-365 days"
2100,3154,"Family","2021-05-15","2022-05-15",False,True,365,"181-365 days"
2101,2315,"Family","2021-10-12","2021-11-11",False,True,30,"0-30 days"
2102,41,"Student","2024-10-13","2025-10-13",False,True,365,"181-365 days"
2103,2055,"Student","2024-05-30","2024-08-28",False,True,90,"31-90 days"
2104,8445,"Student","2023-11-08","2024-02-06",False,True,90,"31-90 days"
2105,1183,"Student","2022-08-05","2022-11-03",False,True,90,"31-90 days"
2106,4811,"Student","2022-07-23","2022-10-21",False,True,90,"31-90 days"
2107,295,"Family","2020-11-19","2020-12-19",False,True,30,"0-30 days"
2108,2971,"Student","2025-05-28","2025-11-24",False,True,180,"91-180 days"
2109,7900,"Family","2023-06-27","2023-07-27",False,True,30,"0-30 days"
2110,2527,"Premium","2022-10-29","2023-10-29",False,True,365,"181-365 days"
2111,3959,"Family","2021-03-22","2021-04-21",False,True,30,"0-30 days"
2112,1434,"Student","2023-09-04","2024-03-02",False,True,180,"91-180 days"
2114,8841,"Student","2020-01-24","2020-04-23",False,True,90,"31-90 days"
2115,711,"Premium","2019-07-03","2019-12-30",False,True,180,"91-180 days"
2116,10845,"Student","2023-03-06","2023-04-05",False,True,30,"0-30 days"
2117,5328,"Family","2020-01-02","2020-02-01",False,True,30,"0-30 days"
2118,6270,"Premium","2019-08-08","2019-09-07",False,True,30,"0-30 days"
2119,1890,"Family","2024-06-14","2024-12-11",False,True,180,"91-180 days"
2120,3719,"Family","2024-08-06","2024-11-04",False,True,90,"31-90 days"
2122,6336,"Student","2023-06-17","2024-06-16",False,True,365,"181-365 days"
2123,9799,"Student","2021-04-24","2021-10-21",False,True,180,"91-180 days"
2124,9544,"Family","2019-12-26","2020-12-25",False,True,365,"181-365 days"
2126,821,"Family","2024-01-27","2024-04-26",False,True,90,"31-90 days"
2127,3095,"Family","2024-03-22","2024-06-20",False,True,90,"31-90 days"
2128,6561,"Family","2021-04-10","2021-10-07",False,True,180,"91-180 days"
2129,2302,"Premium","2022-10-03","2023-01-01",False,True,90,"31-90 days"
2130,6618,"Premium","2024-12-01","2025-05-30",False,True,180,"91-180 days"
2131,3738,"Family","2024-02-20","2024-08-18",False,True,180,"91-180 days"
2132,9258,"Student","2021-06-15","2022-06-15",False,True,365,"181-365 days"
2133,2898,"Premium","2023-10-23","2024-04-20",False,True,180,"91-180 days"
2135,3574,"Student","2023-06-25","2024-06-24",False,True,365,"181-365 days"
2136,2145,"Student","2022-02-04","2022-08-03",False,True,180,"91-180 days"
2137,3329,"Family","2020-10-01","2020-10-31",False,True,30,"0-30 days"
2138,2644,"Family","2022-02-13","2022-05-14",False,True,90,"31-90 days"
2139,386,"Student","2021-07-27","2021-10-25",False,True,90,"31-90 days"
2140,6173,"Family","2024-08-28","2025-08-28",False,True,365,"181-365 days"
2141,680,"Student","2020-12-24","2021-01-23",False,True,30,"0-30 days"
2142,6144,"Student","2020-01-09","2020-02-08",False,True,30,"0-30 days"
2143,3880,"Student","2021-12-09","2022-12-09",False,True,365,"181-365 days"
2144,6465,"Student","2023-02-08","2024-02-08",False,True,365,"181-365 days"
2145,6407,"Student","2023-03-07","2023-09-03",False,True,180,"91-180 days"
2146,8576,"Student","2021-03-17","2021-04-16",False,True,30,"0-30 days"
2147,3555,"Family","2022-05-14","2022-11-10",False,True,180,"91-180 days"
2148,6403,"Student","2020-11-13","2021-11-13",False,True,365,"181-365 days"
2149,8733,"Premium","2022-02-10","2023-02-10",False,True,365,"181-365 days"
2150,2668,"Student","2019-11-04","2020-05-02",False,True,180,"91-180 days"
2153,932,"Premium","2022-06-11","2022-07-11",False,True,30,"0-30 days"
2154,3105,"Student","2023-01-14","2024-01-14",False,True,365,"181-365 days"
2155,6056,"Student","2022-08-30","2022-11-28",False,True,90,"31-90 days"
2156,3706,"Premium","2019-07-04","2019-08-03",False,True,30,"0-30 days"
2157,219,"Student","2019-09-05","2020-03-03",False,True,180,"91-180 days"
2159,10687,"Student","2019-08-24","2020-02-20",False,True,180,"91-180 days"
2160,1904,"Premium","2019-12-06","2020-03-05",False,True,90,"31-90 days"
2161,920,"Premium","2019-09-14","2019-10-14",False,True,30,"0-30 days"
2162,3895,"Student","2023-02-17","2023-05-18",False,True,90,"31-90 days"
2163,8833,"Student","2020-11-11","2021-05-10",False,True,180,"91-180 days"
2164,7029,"Family","2025-06-02","2026-06-02",True,False,232,"181-365 days"
2165,2694,"Family","2025-03-15","2026-03-15",True,False,311,"181-365 days"
2166,10161,"Student","2025-01-06","2025-02-05",False,True,30,"0-30 days"
2167,1657,"Family","2021-06-22","2021-12-19",False,True,180,"91-180 days"
2168,1983,"Student","2019-12-28","2020-03-27",False,True,90,"31-90 days"
2170,7783,"Family","2019-07-27","2019-08-26",False,True,30,"0-30 days"
2171,2390,"Family","2023-10-14","2024-01-12",False,True,90,"31-90 days"
2172,4044,"Student","2025-01-14","2025-04-14",False,True,90,"31-90 days"
2173,6599,"Student","2021-06-07","2021-09-05",False,True,90,"31-90 days"
2174,7231,"Student","2021-11-29","2022-05-28",False,True,180,"91-180 days"
2175,7686,"Student","2023-05-11","2023-06-10",False,True,30,"0-30 days"
2176,2600,"Family","2025-03-01","2025-03-31",False,True,30,"0-30 days"
2177,5264,"Student","2025-04-24","2025-07-23",False,True,90,"31-90 days"
2178,7369,"Student","2020-03-07","2020-04-06",False,True,30,"0-30 days"
2179,4466,"Student","2021-10-12","2022-01-10",False,True,90,"31-90 days"
2180,1028,"Student","2019-12-13","2020-12-12",False,True,365,"181-365 days"
2181,115,"Premium","2020-02-24","2020-03-25",False,True,30,"0-30 days"
2182,4460,"Student","2023-10-15","2024-01-13",False,True,90,"31-90 days"
2183,3901,"Family","2021-09-22","2021-10-22",False,True,30,"0-30 days"
2184,2662,"Student","2019-12-29","2020-06-26",False,True,180,"91-180 days"
2185,5729,"Student","2024-08-10","2025-08-10",False,True,365,"181-365 days"
2186,669,"Premium","2021-05-04","2022-05-04",False,True,365,"181-365 days"
2187,1483,"Premium","2024-08-30","2025-08-30",False,True,365,"181-365 days"
2188,2776,"Student","2020-06-20","2021-06-20",False,True,365,"181-365 days"
2189,3753,"Student","2024-11-10","2024-12-10",False,True,30,"0-30 days"
2190,4608,"Family","2023-12-16","2024-01-15",False,True,30,"0-30 days"
2191,1331,"Premium","2024-08-25","2024-11-23",False,True,90,"31-90 days"
2192,4768,"Family","2021-10-17","2022-04-15",False,True,180,"91-180 days"
2193,10232,"Student","2023-10-29","2024-04-26",False,True,180,"91-180 days"
2194,9369,"Student","2020-02-18","2020-08-16",False,True,180,"91-180 days"
2195,10675,"Student","2025-05-12","2026-05-12",True,False,253,"181-365 days"
2196,8898,"Family","2022-12-02","2023-01-01",False,True,30,"0-30 days"
2197,1389,"Student","2019-10-06","2019-11-05",False,True,30,"0-30 days"
2198,3971,"Premium","2025-02-11","2025-05-12",False,True,90,"31-90 days"
2199,915,"Student","2021-03-17","2022-03-17",False,True,365,"181-365 days"
2200,3234,"Premium","2021-04-09","2021-05-09",False,True,30,"0-30 days"
2201,9190,"Family","2024-08-12","2025-02-08",False,True,180,"91-180 days"
2202,3679,"Premium","2024-12-28","2025-01-27",False,True,30,"0-30 days"
2203,4536,"Student","2024-03-18","2024-04-17",False,True,30,"0-30 days"
2204,5668,"Student","2021-03-27","2022-03-27",False,True,365,"181-365 days"
2205,3477,"Premium","2023-08-31","2024-02-27",False,True,180,"91-180 days"
2207,6368,"Family","2024-11-21","2025-05-20",False,True,180,"91-180 days"
2208,2604,"Student","2022-08-20","2023-08-20",False,True,365,"181-365 days"
2209,10826,"Student","2023-06-10","2023-07-10",False,True,30,"0-30 days"
2210,6645,"Premium","2023-03-13","2023-06-11",False,True,90,"31-90 days"
2211,6017,"Premium","2021-11-09","2022-02-07",False,True,90,"31-90 days"
2212,7613,"Student","2019-08-01","2020-01-28",False,True,180,"91-180 days"
2213,1431,"Family","2025-04-03","2025-09-30",False,True,180,"91-180 days"
2214,2219,"Premium","2022-03-12","2023-03-12",False,True,365,"181-365 days"
2215,2,"Premium","2021-06-13","2021-09-11",False,True,90,"31-90 days"
2216,10433,"Student","2020-08-09","2020-09-08",False,True,30,"0-30 days"
2217,5189,"Student","2023-09-16","2024-09-15",False,True,365,"181-365 days"
2218,4095,"Student","2022-01-30","2022-03-01",False,True,30,"0-30 days"
2219,1921,"Student","2021-07-31","2022-01-27",False,True,180,"91-180 days"
2220,1024,"Family","2020-07-30","2020-10-28",False,True,90,"31-90 days"
2221,3013,"Student","2023-06-23","2023-09-21",False,True,90,"31-90 days"
2222,1850,"Premium","2024-12-22","2025-12-22",False,True,365,"181-365 days"
2224,204,"Premium","2019-10-08","2020-01-06",False,True,90,"31-90 days"
2225,5534,"Student","2021-10-05","2022-04-03",False,True,180,"91-180 days"
2226,4831,"Student","2019-06-30","2020-06-29",False,True,365,"181-365 days"
2227,9559,"Premium","2020-01-07","2020-07-05",False,True,180,"91-180 days"
2228,714,"Premium","2023-11-14","2023-12-14",False,True,30,"0-30 days"
2229,5720,"Student","2022-11-13","2022-12-13",False,True,30,"0-30 days"
2230,4081,"Student","2023-05-08","2023-06-07",False,True,30,"0-30 days"
2231,3838,"Student","2022-11-07","2022-12-07",False,True,30,"0-30 days"
2232,1053,"Family","2023-09-14","2024-03-12",False,True,180,"91-180 days"
2233,4979,"Student","2021-05-13","2021-11-09",False,True,180,"91-180 days"
2234,1676,"Student","2023-10-11","2024-01-09",False,True,90,"31-90 days"
2235,2599,"Student","2021-04-15","2022-04-15",False,True,365,"181-365 days"
2236,3546,"Premium","2023-07-01","2024-06-30",False,True,365,"181-365 days"
2237,508,"Student","2025-05-16","2026-05-16",True,False,249,"181-365 days"
2238,8000,"Student","2024-05-29","2024-08-27",False,True,90,"31-90 days"
2239,3669,"Student","2021-11-12","2021-12-12",False,True,30,"0-30 days"
2240,2430,"Student","2023-06-30","2023-12-27",False,True,180,"91-180 days"
2241,10125,"Student","2022-10-01","2023-03-30",False,True,180,"91-180 days"
2242,6493,"Premium","2025-03-18","2026-03-18",True,False,308,"181-365 days"
2243,2101,"Family","2022-09-17","2023-03-16",False,True,180,"91-180 days"
2244,1247,"Premium","2019-09-14","2019-12-13",False,True,90,"31-90 days"
2247,2566,"Student","2020-10-01","2021-03-30",False,True,180,"91-180 days"
2249,8713,"Student","2021-04-15","2021-07-14",False,True,90,"31-90 days"
2250,3019,"Premium","2021-04-05","2021-10-02",False,True,180,"91-180 days"
2251,6175,"Student","2023-01-12","2023-07-11",False,True,180,"91-180 days"
2252,2213,"Student","2025-05-23","2025-06-22",False,True,30,"0-30 days"
2253,10690,"Family","2022-05-07","2022-08-05",False,True,90,"31-90 days"
2254,290,"Student","2024-02-19","2024-08-17",False,True,180,"91-180 days"
2255,19,"Student","2023-05-07","2024-05-06",False,True,365,"181-365 days"
2256,1640,"Student","2022-05-13","2022-11-09",False,True,180,"91-180 days"
2257,8858,"Premium","2023-01-29","2023-02-28",False,True,30,"0-30 days"
2258,1740,"Family","2021-06-22","2021-09-20",False,True,90,"31-90 days"
2259,854,"Student","2024-05-07","2024-08-05",False,True,90,"31-90 days"
2260,4354,"Student","2023-10-28","2024-04-25",False,True,180,"91-180 days"
2261,5694,"Student","2024-08-31","2025-08-31",False,True,365,"181-365 days"
2262,6359,"Family","2022-01-06","2022-02-05",False,True,30,"0-30 days"
2263,2044,"Premium","2021-12-05","2022-01-04",False,True,30,"0-30 days"
2264,5812,"Student","2019-12-10","2020-01-09",False,True,30,"0-30 days"
2265,4134,"Student","2021-07-01","2022-07-01",False,True,365,"181-365 days"
2266,2177,"Student","2021-03-01","2021-03-31",False,True,30,"0-30 days"
2267,6292,"Family","2023-08-19","2024-08-18",False,True,365,"181-365 days"
2268,3458,"Premium","2020-03-20","2020-04-19",False,True,30,"0-30 days"
2270,2094,"Family","2022-03-25","2022-06-23",False,True,90,"31-90 days"
2271,10527,"Student","2021-06-19","2021-07-19",False,True,30,"0-30 days"
2272,1043,"Student","2023-03-16","2023-06-14",False,True,90,"31-90 days"
2273,8153,"Student","2020-01-24","2020-04-23",False,True,90,"31-90 days"
2274,6565,"Student","2021-07-08","2021-08-07",False,True,30,"0-30 days"
2275,6086,"Student","2021-11-02","2022-11-02",False,True,365,"181-365 days"
2276,5133,"Student","2021-06-04","2021-09-02",False,True,90,"31-90 days"
2277,72,"Premium","2021-12-29","2022-03-29",False,True,90,"31-90 days"
2278,4385,"Student","2021-08-06","2021-11-04",False,True,90,"31-90 days"
2279,2350,"Student","2024-10-17","2025-01-15",False,True,90,"31-90 days"
2280,946,"Student","2020-11-16","2021-05-15",False,True,180,"91-180 days"
2281,7595,"Premium","2025-07-02","2025-12-29",False,True,180,"91-180 days"
2283,3727,"Family","2024-04-05","2024-10-02",False,True,180,"91-180 days"
2284,6039,"Family","2022-09-07","2023-03-06",False,True,180,"91-180 days"
2285,4322,"Student","2022-03-30","2023-03-30",False,True,365,"181-365 days"
2286,9228,"Premium","2020-05-25","2020-06-24",False,True,30,"0-30 days"
2287,77,"Student","2024-02-29","2024-03-30",False,True,30,"0-30 days"
2288,10795,"Premium","2022-01-14","2022-07-13",False,True,180,"91-180 days"
2289,2480,"Student","2020-11-07","2020-12-07",False,True,30,"0-30 days"
2290,5802,"Student","2019-08-11","2020-02-07",False,True,180,"91-180 days"
2291,10810,"Premium","2021-02-11","2022-02-11",False,True,365,"181-365 days"
2292,7790,"Premium","2024-11-22","2025-05-21",False,True,180,"91-180 days"
2293,10405,"Student","2021-10-28","2022-10-28",False,True,365,"181-365 days"
2294,1283,"Student","2023-09-01","2023-11-30",False,True,90,"31-90 days"
2295,1400,"Premium","2022-02-16","2022-08-15",False,True,180,"91-180 days"
2296,3633,"Student","2020-08-17","2020-09-16",False,True,30,"0-30 days"
2297,1471,"Student","2022-10-02","2022-11-01",False,True,30,"0-30 days"
2298,3602,"Student","2024-08-15","2024-11-13",False,True,90,"31-90 days"
2299,6481,"Premium","2024-05-01","2024-10-28",False,True,180,"91-180 days"
2300,10682,"Premium","2024-03-22","2025-03-22",False,True,365,"181-365 days"
2302,4553,"Premium","2020-12-20","2021-12-20",False,True,365,"181-365 days"
2303,5522,"Premium","2024-08-13","2025-02-09",False,True,180,"91-180 days"
2304,6976,"Premium","2020-08-05","2020-11-03",False,True,90,"31-90 days"
2305,1440,"Premium","2020-11-18","2021-02-16",False,True,90,"31-90 days"
2306,7683,"Premium","2022-08-05","2022-09-04",False,True,30,"0-30 days"
2308,7237,"Student","2022-09-14","2023-03-13",False,True,180,"91-180 days"
2309,5515,"Student","2023-03-08","2024-03-07",False,True,365,"181-365 days"
2310,4871,"Family","2023-05-19","2023-06-18",False,True,30,"0-30 days"
2311,989,"Premium","2023-07-20","2023-10-18",False,True,90,"31-90 days"
2312,384,"Premium","2022-01-20","2023-01-20",False,True,365,"181-365 days"
2313,4962,"Family","2022-09-22","2023-09-22",False,True,365,"181-365 days"
2315,2179,"Family","2019-09-01","2019-11-30",False,True,90,"31-90 days"
2316,3189,"Family","2023-03-10","2023-04-09",False,True,30,"0-30 days"
2317,10814,"Family","2022-03-30","2023-03-30",False,True,365,"181-365 days"
2318,6062,"Premium","2020-09-23","2021-09-23",False,True,365,"181-365 days"
2320,3029,"Student","2023-10-30","2023-11-29",False,True,30,"0-30 days"
2321,8610,"Student","2020-02-22","2020-03-23",False,True,30,"0-30 days"
2322,7349,"Family","2022-09-18","2023-09-18",False,True,365,"181-365 days"
2323,3055,"Premium","2024-12-12","2025-06-10",False,True,180,"91-180 days"
2324,4584,"Student","2024-11-16","2024-12-16",False,True,30,"0-30 days"
2325,1738,"Student","2023-04-04","2023-05-04",False,True,30,"0-30 days"
2326,1360,"Family","2023-05-23","2023-08-21",False,True,90,"31-90 days"
2327,3732,"Student","2024-11-14","2024-12-14",False,True,30,"0-30 days"
2328,754,"Premium","2022-06-17","2022-12-14",False,True,180,"91-180 days"
2329,2793,"Student","2021-04-16","2021-10-13",False,True,180,"91-180 days"
2330,6741,"Student","2025-04-17","2025-07-16",False,True,90,"31-90 days"
2331,4136,"Student","2021-11-06","2022-11-06",False,True,365,"181-365 days"
2332,1104,"Family","2020-02-29","2020-03-30",False,True,30,"0-30 days"
2333,7449,"Premium","2024-03-15","2024-04-14",False,True,30,"0-30 days"
2334,5928,"Family","2020-04-19","2020-07-18",False,True,90,"31-90 days"
2335,5307,"Student","2024-09-24","2024-12-23",False,True,90,"31-90 days"
2336,4041,"Student","2023-04-20","2023-07-19",False,True,90,"31-90 days"
2337,6031,"Student","2023-09-04","2024-09-03",False,True,365,"181-365 days"
2338,2203,"Family","2022-01-13","2022-04-13",False,True,90,"31-90 days"
2339,2876,"Student","2025-04-23","2025-10-20",False,True,180,"91-180 days"
2340,4140,"Student","2023-12-07","2024-12-06",False,True,365,"181-365 days"
2341,5288,"Student","2023-04-09","2023-10-06",False,True,180,"91-180 days"
2342,3434,"Student","2020-09-08","2021-03-07",False,True,180,"91-180 days"
2343,4296,"Premium","2023-07-17","2023-10-15",False,True,90,"31-90 days"
2344,5569,"Student","2020-12-09","2021-06-07",False,True,180,"91-180 days"
2347,9845,"Premium","2024-10-10","2024-11-09",False,True,30,"0-30 days"
2348,7763,"Student","2023-04-30","2023-10-27",False,True,180,"91-180 days"
2349,10386,"Premium","2022-04-07","2023-04-07",False,True,365,"181-365 days"
2350,7081,"Premium","2020-06-23","2020-07-23",False,True,30,"0-30 days"
2352,8481,"Premium","2021-01-24","2021-07-23",False,True,180,"91-180 days"
